root_id,cell_type
720575940621190022,R8
720575940632211667,T5c
720575940628365783,KCab
720575940639039184,MeTu4
720575940631728431,CB2479
720575940617320379,Tm20
720575940628079482,CB3414
720575940614400415,MTe51
720575940638187497,Tm2
720575940609307147,MeTu4
720575940653063414,Mi13
720575940626914831,TmY18
720575940624758771,CB3728
720575940625522155,Am
720575940639512192,CB0135
720575940604125920,LC10e
720575940637686896,R1-6
720575940621820763,NA
720575940606709890,T3
720575940623831054,NA
720575940621958977,Tm1
720575940636817806,T4d
720575940619498801,Mi2
720575940624564204,TmY18
720575940621792606,T4d
720575940638648553,T5d
720575940620926317,T3
720575940624167176,T2a
720575940621245360,Tm8
720575940614760111,L1
720575940605553598,C3
720575940629657192,NA
720575940629819002,Mi2
720575940621760609,T5d
720575940623719304,TmY3
720575940619730853,Dm3
720575940614219926,T5c
720575940607114882,T5a
720575940628895831,KCab
720575940625018119,NA
720575940621780001,T4a
720575940613374873,Tm9
720575940634171036,Dm2
720575940630877226,Pm1
720575940640433742,NA
720575940609970642,Tm2
720575940623438828,T4a
720575940625600868,C2
720575940644287524,Tm20
720575940614847903,T2
720575940617909643,NA
720575940614551806,T3
720575940639787661,CL292b
720575940626482186,NA
720575940635471540,C2
720575940629125675,T2a
720575940635452408,NA
720575940619496640,NA
720575940638169917,CB3740
720575940628760835,NA
720575940620932813,NA
720575940644077472,Dm3
720575940633515455,NA
720575940616796502,Mi13
720575940630466042,TmY5a
720575940614283439,L4
720575940640391075,R1-6
720575940605007206,NA
720575940634087287,NA
720575940628128079,NA
720575940629495046,CB2823
720575940626183049,NA
720575940618430813,CB3833
720575940622193432,R7
720575940621949022,T5b
720575940609178051,C2
720575940617957149,T4b
720575940632741516,NA
720575940627330366,NA
720575940624211197,T5a
720575940625829192,NA
720575940643065997,R7
720575940633588525,TmY11
720575940616685618,Dm3
720575940633354321,T5a
720575940620884133,Tm6
720575940610000853,Lawf1
720575940628102876,CB2428
720575940619245016,NA
720575940622293188,Tm12
720575940628815420,CB1306
720575940610696654,NA
720575940626771143,T2a
720575940610520014,Mi4
720575940634836216,T5c
720575940620752408,NA
720575940630960911,TPMN
720575940629766615,CB0013
720575940612341858,NA
720575940612209587,CB3851
720575940618927024,JO-E
720575940625851696,Tm3
720575940637229289,SMP320b
720575940630123351,L2
720575940627496537,R1-6
720575940633726862,Mi4
720575940626196456,Tm9
720575940624795573,Dm8
720575940628905290,CB3819
720575940615758041,Mi4
720575940628994063,NA
720575940623514638,CB2707
720575940636772318,LC10a
720575940640299325,L1
720575940627147052,T4a
720575940607060425,Tm1
720575940632543886,T3
720575940624891284,Mi4
720575940622228997,T4d
720575940619049125,T2a
720575940624008974,LAL117b
720575940654008993,NA
720575940607807177,L1
720575940610364228,T4d
720575940623165965,NA
720575940629931642,Tm1
720575940618082077,Tm9
720575940621362671,CB3864
720575940623935743,T2
720575940634470114,T2a
720575940637721653,CB0751
720575940634542191,T4d
720575940616163701,NA
720575940642273677,Tm9
720575940604900832,T5c
720575940627519365,TmY3
720575940640877400,CB3729
720575940616415419,Tm4
720575940618522397,L4
720575940624555568,NA
720575940615182759,Tm3
720575940621648566,Tm4
720575940611122530,Tm5c
720575940628843526,L5
720575940621025872,CB2279
720575940637071991,Y3
720575940632060946,L1
720575940629935226,Tm2
720575940632616332,Li13
720575940608876471,JO-B
720575940612486371,CB2574
720575940604635253,T4c
720575940606330726,R1-6
720575940637231022,TmY3
720575940634225363,Tm3
720575940626221886,Tm5a
720575940635079193,NA
720575940613072754,Tm20
720575940618242384,Tm3
720575940614063853,R7
720575940640570712,R1-6
720575940612949427,Pm1
720575940623349128,L1
720575940626747005,TmY5a
720575940626008976,Dm15
720575940638904646,ocellar_retinula_cell
720575940605167025,KCapbp-m
720575940605880497,T4c
720575940614638759,CB3846
720575940625902823,NA
720575940609759171,Dm3
720575940611833698,Dm3
720575940640980864,R1-6
720575940630547916,KCab
720575940631296204,NA
720575940632490148,Dm8
720575940639800910,Mi4
720575940618126107,Mi4
720575940618562278,TmY18
720575940613465581,T4a
720575940612932403,Tm6
720575940621809246,NA
720575940624226598,C2
720575940617995318,NA
720575940628455546,Tm3
720575940628668610,CB.FB9C0
720575940629524483,NA
720575940607375881,NA
720575940632869423,R7
720575940604544358,T5a
720575940632602850,NA
720575940612925866,Tm4
720575940630598395,NA
720575940624283143,C2
720575940633262509,T2a
720575940621936666,Tm3
720575940616590860,R1-6
720575940622599914,Dm21
720575940613323030,Tm2
720575940636290296,Tm4
720575940646796835,T5b
720575940606738622,Tm16
720575940619915686,NA
720575940618545940,NA
720575940626613609,NA
720575940621123905,TmY5a
720575940630776380,R1-6
720575940606800073,T5b
720575940607473931,NA
720575940639121571,NA
720575940623853565,Tm9
720575940619668212,KCab
720575940625625236,L2
720575940630567698,Mi1
720575940631382851,T4a
720575940610985189,NA
720575940626896636,CB3851
720575940618085189,NA
720575940627204636,C2
720575940623885290,Mi10
720575940629650540,NA
720575940616970309,NA
720575940633310675,Tm6
720575940622498184,T4d
720575940622010956,T5c
720575940616105302,NA
720575940626321482,NA
720575940618409446,MeTu3
720575940614277859,C2
720575940629829275,Mi1
720575940622106790,R7
720575940618052865,CB3852
720575940620620982,TmY14
720575940638511332,OCC02b
720575940644023240,Dm3
720575940636051563,Mi9
720575940630268780,T4c
720575940626363800,NA
720575940624299412,CB1577
720575940629144987,CB2549
720575940637345845,CB2934
720575940637471054,Mi1
720575940612049102,NA
720575940641276045,NA
720575940638391518,Dm10
720575940616844500,TmY5a
720575940619977087,Mi1
720575940621679600,Dm2
720575940634626018,Mi4
720575940652662262,Tm4
720575940624046630,T4a
720575940624187068,MeTu1
720575940615641750,Tm8
720575940626972687,T3
720575940630964551,Mi1
720575940614642838,DNge021
720575940631388231,KCapbp-ap2
720575940642370011,C3
720575940614958267,TmY18
720575940625666488,Mi1
720575940628710933,L3
720575940627859655,T5b
720575940622810117,NA
720575940625981080,LC10e
720575940649026169,T2
720575940612217342,NA
720575940631057367,Dm21
720575940631914700,CB2305
720575940621573030,CB0847
720575940632107091,NA
720575940634737633,TmY5a
720575940607554434,Lawf1
720575940623580307,Mi4
720575940621370027,Pm2
720575940620324774,L2
720575940625014928,NA
720575940616390100,Tm5Y
720575940624331272,CB1210
720575940624342812,CB3746
720575940603545190,NA
720575940613838317,Mi9
720575940660357249,CB3851
720575940616864086,CB0788
720575940634949995,T5c
720575940630651991,T5a
720575940618782599,T4c
720575940637407209,NA
720575940638903869,T3
720575940626939413,CB1895
720575940624366119,Dm10
720575940612267470,CB3534
720575940648680580,NA
720575940626825534,LC20b
720575940615659682,R8
720575940616316884,T5c
720575940639916416,CB1251
720575940621056577,NA
720575940629991243,C3
720575940627824458,Tm3
720575940627318147,Dm2
720575940628327034,CB1601
720575940624987529,NA
720575940617886621,Mi15
720575940614310331,NA
720575940643754862,CB2248
720575940637259895,R7
720575940616782365,Dm15
720575940628459536,T5b
720575940633058733,T4b
720575940624429036,NA
720575940622434573,Y3
720575940637949040,cLP01
720575940607948224,JO-B
720575940622029990,NA
720575940628420264,lLN2X02
720575940619069765,Dm8
720575940627733525,Dm3
720575940619861883,Dm10
720575940627082329,Mi1
720575940609398539,L1
720575940622109793,CB3849
720575940624448338,Tm1
720575940623127053,TmY11
720575940618755638,T5a
720575940630792275,NA
720575940618614942,T5d
720575940620597012,Mi4
720575940628265575,L5
720575940639757683,C3
720575940622142481,Dm3
720575940620816961,KCab
720575940627824283,Dm21
720575940614973546,Tm3
720575940618288925,Dm3
720575940607755394,R1-6
720575940636635760,CB0258
720575940630787781,NA
720575940617978526,CB.FB6B0
720575940624300471,Tm1
720575940638632538,T4d
720575940639073882,CB1131
720575940628766961,NA
720575940628338028,NA
720575940609711113,CB1429
720575940638381119,TmY11
720575940622176628,R7
720575940633173087,LCe07
720575940627190149,TmY9
720575940640103283,Mi13
720575940638016831,T5c
720575940621441494,NA
720575940621957670,CB2235
720575940630061824,L5
720575940622017601,LC28
720575940626784533,NA
720575940626720152,C2
720575940620725926,Tm2
720575940617955099,NA
720575940619571021,Tm3
720575940613559525,Tm3
720575940632569145,Li2
720575940618410177,NA
720575940635089689,NA
720575940648608132,C2
720575940635365527,Mi2
720575940629489116,NA
720575940630761854,CB2720
720575940624062901,Dm2
720575940622858180,TmY5a
720575940629894479,CB3824
720575940661165953,Tm16
720575940616199071,CB0734
720575940633241937,Tm4
720575940617416994,Dm3
720575940614163367,LB3
720575940613013246,NA
720575940612354983,NA
720575940621354461,Dm21
720575940637463622,Tm8
720575940605418942,T4c
720575940639176932,Dm9
720575940637472368,Mi2
720575940628962759,L5
720575940633473948,MTe04
720575940612881114,NA
720575940628362502,Mi2
720575940621734661,Mi2
720575940634449087,TmY11
720575940624417052,NA
720575940609927653,CB1206
720575940614955451,T1
720575940621891964,T5a
720575940634796954,L2
720575940620726208,Tm5Y
720575940613431062,R8
720575940630805036,MTe02
720575940638760307,CB3436
720575940605488416,NA
720575940630976476,R1-6
720575940634844408,CB0963
720575940618963510,Tm12
720575940627174135,Mi4
720575940622102298,T3
720575940623414605,NA
720575940613331763,CB3143
720575940629402103,CB1955
720575940625604477,NA
720575940632769678,Mi1
720575940616194772,T5d
720575940616567455,Am
720575940606890953,Tm12
720575940620028982,NA
720575940634199708,CB3851
720575940633359187,Tm4
720575940630602579,NA
720575940613478184,CB3816
720575940628068734,CB3848
720575940624056829,NA
720575940627627539,NA
720575940616995985,T4c
720575940620932417,T5d
720575940627150467,L4
720575940617682006,Dm9
720575940625749904,CB3073
720575940641157248,Tm16
720575940637864819,L2
720575940621762330,NA
720575940622007944,NA
720575940621065933,T3
720575940622382006,Dm9
720575940640331995,ORN_VC3
720575940632010538,T2
720575940616203869,CB2644
720575940630151484,CB2828
720575940605468105,Mi13
720575940633222495,Tm1
720575940641957621,R1-6
720575940619466772,T5d
720575940611758178,ocellar_retinula_cell
720575940636574436,NA
720575940634760087,Dm3
720575940623496840,NA
720575940619305808,NA
720575940625154568,T2a
720575940632638776,R1-6
720575940634814831,Tm5a
720575940641188304,LCe06
720575940622305825,Mi4
720575940635089515,Tm2
720575940622992205,NA
720575940615593378,Mi13
720575940632391566,Tm6
720575940632407567,NA
720575940618773302,CB1163
720575940614570961,L4
720575940630696645,NA
720575940646594356,T4d
720575940620627476,Dm8
720575940622536030,T4c
720575940607263068,NA
720575940604255712,Mi1
720575940634064831,MTe04
720575940612356275,Tm5a
720575940627713813,NA
720575940633155655,Dm9
720575940607367907,NA
720575940634164702,T5b
720575940633849998,Tm4
720575940624115859,L2
720575940622922273,R1-6
720575940629118146,SMP193b
720575940642669728,NA
720575940609186652,Dm11
720575940613574865,NA
720575940628072188,L5
720575940610656722,TmY20
720575940617667284,Tm2
720575940618136859,T4b
720575940622641159,T3
720575940627624209,TmY18
720575940612284387,CB1718
720575940629639161,CB2136
720575940616801622,CB0532
720575940622978380,CB3852
720575940638747251,T4c
720575940613284063,KCab
720575940639787630,NA
720575940616975702,CB3852
720575940635314795,L3
720575940624139288,Mi9
720575940639210072,CB3117
720575940659709313,PS090a
720575940624410918,NA
720575940611935667,NA
720575940615130527,Dm3
720575940623237002,NA
720575940626526218,KCab
720575940627297043,Dm2
720575940608943369,T2a
720575940616478806,C3
720575940623636458,Mi15
720575940616961565,Tm6
720575940637352293,Tm20
720575940639245631,NA
720575940646405667,T2
720575940635707543,CB3118
720575940623112119,CB2646
720575940624175565,NA
720575940638022029,Pm1
720575940623386623,Tm12
720575940636579191,Tm3
720575940637263790,T3
720575940623371644,CB3833
720575940615229346,T4b
720575940644726728,R8
720575940618182491,NA
720575940615217002,TmY3
720575940649181817,LPT47_vCal2
720575940621434807,MeTu1
720575940627534169,TmY18
720575940624056905,Mi2
720575940639626310,NA
720575940633067807,NA
720575940616937589,Tm20
720575940617147963,NA
720575940621401438,Tm20
720575940613122218,Tm16
720575940654976673,T2
720575940631692283,NA
720575940608313948,T3
720575940635484517,LC10a
720575940615737531,NA
720575940639337781,L1
720575940634579135,Tm1
720575940618590262,BM_InOm
720575940635951471,T4b
720575940610587972,T5b
720575940634256279,T4a
720575940622554829,Y1
720575940626899305,NA
720575940619779824,CB3849
720575940620034401,CB1372
720575940640632528,T4d
720575940611828594,CB3758
720575940621555565,R7
720575940635530687,L2
720575940625527531,CB3849
720575940613850622,CB1685
720575940627986813,Pm1
720575940623810857,R1-6
720575940635146848,NA
720575940622106409,T4a
720575940628881145,Mi9
720575940616761686,Tm6
720575940603719712,NA
720575940609656689,NA
720575940627705603,T5a
720575940629443313,Tm4
720575940616085917,Mi1
720575940627269950,Tm1
720575940608607324,TmY9
720575940612563454,NA
720575940628627867,DNbe003
720575940624648124,T4d
720575940628640719,NA
720575940620786624,T4d
720575940639080526,NA
720575940641899483,Mi4
720575940608661955,NA
720575940635068046,NA
720575940617866385,T3
720575940628358662,C3
720575940607848649,NA
720575940625267386,NA
720575940610302818,NA
720575940603873033,T5b
720575940631721490,Tm2
720575940623233065,CB2290
720575940629048567,CB1759
720575940616010937,CB2434
720575940621440280,SMP344a
720575940624970503,NA
720575940623171085,T2a
720575940614186914,BM_InOm
720575940616545437,Tm6
720575940640543221,TmY5a
720575940615485950,R1-6
720575940616516364,R1-6
720575940621683973,Mi1
720575940630550599,CB3823
720575940615071122,L3
720575940614548655,L1
720575940624102397,L1
720575940617254801,T5c
720575940627963525,T4c
720575940624301641,T2
720575940607989771,CB0989
720575940622190708,NA
720575940640316981,NA
720575940612435198,KCab
720575940624458227,CB2666
720575940631961960,TmY9
720575940628401162,Dm15
720575940612988274,TmYem1
720575940615473002,T4c
720575940621297317,L5
720575940625814823,R1-6
720575940618408000,Mi15
720575940606399068,NA
720575940624322905,MeTu1
720575940621113782,T2
720575940609657097,TmY3
720575940611656891,Mi4
720575940616226747,T2a
720575940625820293,NA
720575940627335813,Mi13
720575940643781024,CB1663
720575940623840781,Tm5Y
720575940625417293,Tm3
720575940611857138,T2a
720575940623987213,TmY18
720575940630386629,TmY4
720575940626811023,NA
720575940630940217,Dm3
720575940620139643,NA
720575940626265374,CB1059
720575940628359223,Mi1
720575940633182628,LCe03
720575940628572521,T2a
720575940624253939,T2a
720575940620556680,BM_Ant
720575940621570486,C2
720575940625809040,Mi9
720575940626345305,Tm4
720575940603596972,NA
720575940615280962,T5c
720575940652342006,NA
720575940622956509,Tm1
720575940624028003,R7
720575940616515814,C3
720575940614838431,NA
720575940612964594,R1-6
720575940630877689,Mi9
720575940608662574,KCab
720575940615111062,TmY3
720575940634517017,T3
720575940639159273,Tm3
720575940616605490,R1-6
720575940610355882,NA
720575940611403493,CB1393
720575940630944505,Mi1
720575940633140435,NA
720575940630403948,TmY9
720575940638250212,Dm15
720575940640200637,CB3820
720575940626441772,T3
720575940630962280,NA
720575940613499857,T5b
720575940614819926,NA
720575940625937340,DNge167
720575940638067802,Mi2
720575940626345772,Tm9
720575940628421105,T5b
720575940646704419,L5
720575940621395233,NA
720575940615794845,NA
720575940621673862,L4
720575940637570222,R1-6
720575940633253971,T3
720575940608182485,Mi15
720575940623192871,CB3256
720575940652564726,Dm3
720575940632961095,Dm2
720575940635069838,Dm8
720575940650343926,TuBu06b
720575940620831879,T3
720575940635139423,Tm6
720575940641929973,R1-6
720575940622494699,TuBu06a
